frequency_cycles_per_sample,periodogram_db,capon_db,ar_db
0.099609375,-25.759693414005316,-13.352850594624595,-17.995934320232088
0.099853515625,-25.007240047885123,-13.343257024602618,-18.022590091509333
0.10009765625,-24.329677190627365,-13.333815236133919,-18.051000059439364
0.100341796875,-23.717798284240956,-13.324545180545098,-18.081113494582834
0.1005859375,-23.166617121490958,-13.315466956442874,-18.112876963091015
0.100830078125,-22.67435224441479,-13.306600777032486,-18.146234588029092
0.10107421875,-22.241637244270226,-13.297966936184062,-18.181128314043185
0.101318359375,-21.870906144764646,-13.289585773295038,-18.217498173025525
0.1015625,-21.565933537941508,-13.28147763700623,-18.255282548555467
0.101806640625,-21.33151873876999,-13.273662847838668,-18.29441843704282
0.10205078125,-21.173303599897693,-13.266161659828398,-18.334841703668772
0.102294921875,-21.097711816934645,-13.258994221246162,-18.376487331404544
0.1025390625,-21.111996627384247,-13.252180534498985,-18.419289661583512
0.102783203125,-21.224383619029886,-13.245740415320508,-18.463182624704416
0.10302734375,-21.444292706810298,-13.239693451366573,-18.50809996034693
0.103271484375,-21.78261012537238,-13.23405896034198,-18.55397542528322
0.103515625,-22.251937899252695,-13.228855947793257,-18.600742989065253
0.103759765625,-22.866624430191777,-13.2241030647109,-18.64833701655642
0.10400390625,-23.642042092254147,-13.219818565092154,-18.696692437053667
0.104248046875,-24.591669539974887,-13.21602026362273,-18.745744899811278
0.1044921875,-25.718158052674298,-13.212725493641933,-18.795430915929018
0.104736328125,-26.988999116324372,-13.209951065561086,-18.845687986703375
0.10498046875,-28.279784827949715,-13.20771322590922,-18.896454718661367
0.105224609375,-29.29025709186728,-13.206027617183235,-18.9476709256021
0.10546875,-29.590889762901654,-13.204909238681369,-18.99927771806039
0.105712890625,-29.01658478442331,-13.204372408499472,-19.051217580682383
0.10595703125,-27.88593570051202,-13.204430726868644,-19.103434438063257
0.106201171875,-26.613633936279193,-13.20509704101042,-19.155873709644673
0.1064453125,-25.43400534763034,-13.206383411682097,-19.208482354304394
0.106689453125,-24.434256052219844,-13.20830108157935,-19.261208905294183
0.10693359375,-23.635157807710932,-13.2108604457568,-19.314003496195543
0.107177734375,-23.034424114905953,-13.214071024218843,-19.3668178785672
0.107421875,-22.624228737181905,-13.217941436823669,-19.41960543195495
0.107666015625,-22.397641577891825,-13.222479380632404,-19.47232116692412
0.10791015625,-22.35095015751479,-13.22769160982318,-19.524921721759124
0.108154296875,-22.484636262510026,-13.233583918276624,-19.577365353453857
0.1083984375,-22.804107533283393,-13.240161124924883,-19.629611923592343
0.108642578125,-23.32069095368636,-13.247427061940996,-19.681622879691638
0.10888671875,-24.053225466163862,-13.25538456582937,-19.733361232549427
0.109130859375,-25.03056503969084,-13.26403547146139,-19.784791530107707
0.109375,-26.295130763416566,-13.273380609083134,-19.835879828311917
0.109619140625,-27.90620913396474,-13.28341980430461,-19.886593659412515
0.10986328125,-29.93308250293593,-13.294151881062525,-19.93690199812374
0.110107421875,-32.380580102072024,-13.30557466753101,-19.98677522602196
0.1103515625,-34.78918721263613,-13.317685004937625,-20.036185094535476
0.110595703125,-35.48641993399048,-13.330478759225098,-20.08510468684657
0.11083984375,-33.80236738863847,-13.343950835483087,-20.13350837899818
0.111083984375,-31.527543390210667,-13.358095195058793,-20.181371800469368
0.111328125,-29.58466003729182,-13.372904875240682,-20.228671794457604
0.111572265625,-28.07759267404926,-13.38837201139608,-20.275386378080892
0.11181640625,-26.946211786393302,-13.404487861430962,-20.321494702689495
0.112060546875,-26.12540570168097,-13.421242832429197,-20.36697701445523
0.1123046875,-25.567180350862657,-13.438626509318594,-20.41181461538602
0.112548828125,-25.23949112151655,-13.456627685402808,-20.45598982489469
0.11279296875,-25.122781294445588,-13.475234394591109,-20.49948594203382
0.113037109375,-25.207540300974504,-13.494433945152506,-20.542287208492574
0.11328125,-25.493149668777725,-13.514212954816776,-20.584378772436946
0.113525390625,-25.987896619335686,-13.534557387042256,-20.625746653261995
0.11376953125,-26.710087964488125,-13.555452588269292,-20.666377707312442
0.114013671875,-27.69014231523691,-13.576883325978322,-20.706259594617457
0.1142578125,-28.972615441529754,-13.59883382737334,-20.745380746675917
0.114501953125,-30.611956379242507,-13.62128781851423,-20.783730335319568
0.11474609375,-32.630034993060065,-13.644228563725608,-20.821298242674175
0.114990234375,-34.79424617505075,-13.667638905114824,-20.85807503223171
0.115234375,-36.000664138281515,-13.69150130203803,-20.894051921040834
0.115478515625,-34.95395330512399,-13.7157978703601,-20.929220753017674
0.11572265625,-32.6714444913883,-13.740510421362014,-20.96357397337425
0.115966796875,-30.43056324316176,-13.765620500157766,-20.99710460415817
0.1162109375,-28.55637907860976,-13.791109423491758,-21.029806220893633
0.116455078125,-27.043261386090126,-13.816958316797077,-21.061672930311207
0.11669921875,-25.834849483084486,-13.843148150404774,-21.092699349151136
0.116943359375,-24.88099871058159,-13.86965977480422,-21.12288058402321
0.1171875,-24.14440797010667,-13.896473954864572,-21.152212212304597
0.117431640625,-23.5983934402756,-13.923571402937602,-21.18069026405555
0.11767578125,-23.223893296423572,-13.950932810771977,-21.208311204932304
0.117919921875,-23.006976301514847,-13.978538880179045,-21.235071920075335
0.1181640625,-22.93678419555164,-14.006370352399827,-21.260969698951033
0.118408203125,-23.00358451474375,-14.034408036132067,-21.286002221124395
0.11865234375,-23.196543097996862,-14.06263283418552,-21.310167542940157
0.118896484375,-23.50077691218077,-14.091025768741892,-21.333464085090043
0.119140625,-23.893284005513106,-14.119568005204322,-21.355890621043855
0.119384765625,-24.3377781601437,-14.148240874628804,-21.377446266322366
0.11962890625,-24.779944661339087,-14.17702589473732,-21.39813046859054
0.119873046875,-25.147745928591718,-14.205904789518941,-21.417942998549947
0.1201171875,-25.36416535484683,-14.234859507431654,-21.436883941609743
0.120361328125,-25.374668966610052,-14.263872238222977,-21.45495369031623
0.12060546875,-25.1744458541709,-14.292925428392842,-21.472152937521702
0.120849609375,-24.811180638751686,-14.322001795326704,-21.4884826702737
0.12109375,-24.360544959229156,-14.351084340130909,-21.503944164406676
0.121337890625,-23.89711934919883,-14.38015635920608,-21.518538979818743
0.12158203125,-23.478859169466865,-14.40920145459726,-21.532268956416583
0.121826171875,-23.14513965969176,-14.43820354316232,-21.545136210712666
0.1220703125,-22.92103821741534,-14.46714686460229,-21.55714313305927
0.122314453125,-22.82257798838397,-14.496015988399156,-21.56829238550449
0.12255859375,-22.86098748517782,-14.524795819707952,-21.578586900256155
0.122802734375,-23.045792246319525,-14.55347160425118,-21.588029878740045
0.123046875,-23.387123069859832,-14.58202893226421,-21.5966247912393
0.123291015625,-23.897725650903247,-14.610453741540697,-21.604375377102443
0.12353515625,-24.59518520694045,-14.63873231962724,-21.611285645508058
0.123779296875,-25.505030859897207,-14.666851305216317,-21.61735987677414
0.1240234375,-26.665858804644287,-14.694797688786167,-21.62260262420101
0.124267578125,-28.138898824937204,-14.722558812535674,-21.627018716436414
0.12451171875,-30.02812948043067,-14.750122369661593,-21.630613260352128
0.124755859375,-32.52934002019235,-14.777476403024503,-21.633391644421135
0.125,-36.07945177237007,-14.804609303248757,-21.635359542584713
0.125244140625,-42.035889852474504,-14.831509806300584,-21.636522918598757
0.12548828125,-64.47975692610268,-14.858166990587149,-21.636888030848375
0.125732421875,-43.45561599562906,-14.884570273618023,-21.636461437619733
0.1259765625,-37.548672996237485,-14.910709408269067,-21.635250002817905
0.126220703125,-34.33967365996867,-14.93657447868727,-21.633260902118828
0.12646484375,-32.23910873515565,-14.962155895873481,-21.63050162954316
0.126708984375,-30.758392226802993,-14.987444392978546,-21.62698000443914
0.126953125,-29.679825353680798,-15.012431020346607,-21.62270417886086
0.127197265625,-28.885500515855856,-15.037107140338,-21.617682645327353
0.12744140625,-28.30272345039111,-15.061464421962343,-21.61192424494699
0.127685546875,-27.882060521414537,-15.08549483535113,-21.60543817589069
0.1279296875,-27.58713394783438,-15.109190646097392,-21.59823400219568
0.128173828125,-27.38943962343634,-15.132544409488634,-21.59032166288082
0.12841796875,-27.26562709129488,-15.155548964657742,-21.58171148135217
0.128662109375,-27.196135193799403,-15.178197428675071,-21.57241417507626
0.12890625,-27.16463375729966,-15.200483190603665,-21.56244086549644
0.129150390625,-27.15793448350249,-15.222399905538035,-21.551803088165364
0.12939453125,-27.166109255812167,-15.243941488645818,-21.540512803064882
0.129638671875,-27.182590424032888,-15.265102109230186,-21.528582405081593
0.1298828125,-27.204079619109397,-15.28587618482986,-21.5160247346042
0.130126953125,-27.230177180418423,-15.306258375372261,-21.502853088205576
0.13037109375,-27.262746503566447,-15.326243577394361,-21.489081229369734
0.130615234375,-27.305110910071658,-15.345826918344628,-21.47472339922054
0.130859375,-27.361217051107317,-15.365003750978554,-21.45979432720571
0.131103515625,-27.434885761236373,-15.383769647859214,-21.44430924168602
0.13134765625,-27.529228373040944,-15.40212039597344,-21.428283880376064
0.131591796875,-27.6462593280666,-15.420051991473322,-21.41173450057877
0.1318359375,-27.78670137161949,-15.437560634551932,-21.394677889152135
0.132080078125,-27.949961707887567,-15.454642724461372,-21.377131372142138
0.13232421875,-28.134251182805983,-15.471294854680567,-21.359112824011866
0.132568359375,-28.336815927932722,-15.487513808239473,-21.34064067639195
0.1328125,-28.554245924222545,-15.503296553205763,-21.321733926273584
0.133056640625,-28.782816162950876,-15.518640238339415,-21.302412143560172
0.13330078125,-29.018807178663995,-15.533542188920105,-21.282695477889707
0.133544921875,-29.258749939741953,-15.547999902751632,-21.262604664634942
0.1337890625,-29.499552270453762,-15.562011046347298,-21.24216102998439
0.134033203125,-29.738491631377897,-15.575573451299466,-21.221386495002452
0.13427734375,-29.973095020693066,-15.588685110836217,-21.200303578563073
0.134521484375,-30.20095621991164,-15.601344176567544,-21.178935399047234
0.134765625,-30.419546934197626,-15.613548955423141,-21.157305674690903
0.135009765625,-30.62605075137035,-15.625297906783404,-21.13543872246688
0.13525390625,-30.817189182182567,-15.63658963980501,-21.113359455380966
0.135498046875,-30.988936480934996,-15.647422910942005,-21.091093378060656
0.1357421875,-31.13597194919209,-15.657796621663078,-21.068666580512826
0.135986328125,-31.25074730122822,-15.667709816365312,-21.046105729925742
0.13623046875,-31.322210387401036,-15.67716168048453,-21.023438060390642
0.136474609375,-31.334567859131603,-15.68615153880198,-21.000691360418735
0.13671875,-31.26695487999629,-15.69467885394683,-20.97789395813106
0.136962890625,-31.09525853225748,-15.702743225093787,-20.955074704001678
0.13720703125,-30.79701270918402,-15.710344386854818,-20.932262951038275
0.137451171875,-30.358635932946143,-15.717482208363673,-20.909488532289807
0.1376953125,-29.78188869256614,-15.72415669255183,-20.88678173557746
0.137939453125,-29.085662551114947,-15.730367975614056,-20.864173275353238
0.13818359375,-28.301814138730116,-15.736116326661705,-20.841694261600345
0.138427734375,-27.46762319688286,-15.741402147561502,-20.81937616570089
0.138671875,-26.618819286264262,-15.746225972957511,-20.797250783209407
0.138916015625,-25.785454913346356,-15.750588470473526,-20.775350193485714
0.13916015625,-24.990645481206208,-15.754490441093099,-20.75370671615696
0.139404296875,-24.251106107437405,-15.757932819714057,-20.732352864397217
0.1396484375,-23.57842698077158,-15.760916675874157,-20.711321295032945
0.139892578125,-22.980439341128083,-15.763443214644251,-20.690644755504483
0.14013671875,-22.46239072185947,-15.765513777685145,-20.67035602773695
0.140380859375,-22.02786073148666,-15.767129844463959,-20.65048786899893
0.140625,-21.679441430032465,-15.768293033625634,-20.63107294985325
0.140869140625,-21.419233706275513,-15.769005104514848,-20.61214378933186
0.14111328125,-21.249209903231513,-15.7692679588434,-20.593732687494533
0.141357421875,-21.171481893110897,-15.769083642497709,-20.575871655560626
0.1416015625,-21.188500079086626,-15.768454347480832,-20.558592343831958
0.141845703125,-21.303193382881286,-15.767382413983048,-20.541925967654613
0.14208984375,-21.51904012425566,-15.765870332574657,-20.525903231696297
0.142333984375,-21.840027280181367,-15.763920746514327,-20.51055425284453
0.142578125,-22.270395534760375,-15.76153645416592,-20.49590848205809
0.142822265625,-22.81394896963159,-15.758720411516325,-20.48199462553014
0.14306640625,-23.47247193394894,-15.755475734786355,-20.46884056554528
0.143310546875,-24.242343172286,-15.75180570312643,-20.456473281434437
0.1435546875,-25.10768444348456,-15.747713761388209,-20.444918771050197
0.143798828125,-26.027660792755608,-15.7432035229629,-20.43420197320073
0.14404296875,-26.91721667727895,-15.738278772676477,-20.424346691492616
0.144287109375,-27.63194542135193,-15.732943469731502,-20.415375520040683
0.14453125,-27.993658208780175,-15.727201750684722,-20.407309771506927
0.144775390625,-27.888390316915917,-15.72105793244907,-20.400169407929667
0.14501953125,-27.359367297494263,-15.714516515308073,-20.39397297479872
0.145263671875,-26.568614067658434,-15.707582185930127,-20.38873753882196
0.1455078125,-25.683037296796215,-15.70025982036948,-20.384478629813273
0.145751953125,-24.814039014417183,-15.692554487040093,-20.381210187111808
0.14599609375,-24.019365150842667,-15.684471449647964,-20.37894451091731
0.146240234375,-23.32304234059074,-15.676016170066784,-20.37769221889664
0.146484375,-22.731408008231384,-15.667194311141202,-20.377462208382568
0.146728515625,-22.242388584768836,-15.658011739401157,-20.3782616244479
0.14697265625,-21.850219092103952,-15.648474527670267,-20.38009583409608
0.147216796875,-21.54767881859115,-15.63858895755028,-20.38296840676487
0.1474609375,-21.327075617618988,-15.628361521763207,-20.38688110129227
0.147705078125,-21.180619069638684,-15.617798926331805,-20.39183385944424
0.14794921875,-21.100499225405663,-15.60690809257853,-20.397824806053503
0.148193359375,-21.078824875376295,-15.595696158922381,-20.404850255767197
0.1484375,-21.10749612880752,-15.58417048245234,-20.412904726349694
0.148681640625,-21.17804912245841,-15.572338640255502,-20.4219809584367
0.14892578125,-21.28149598385925,-15.560208430477392,-20.432069941587155
0.149169921875,-21.40818198427366,-15.547787873091279,-20.44316094643247
0.1494140625,-21.547690535918044,-15.535085210352877,-20.455241562678093
0.149658203125,-21.6888428557791,-15.522108906916168,-20.46829774267058
0.14990234375,-21.81985769002327,-15.508867649585724,-20.482313850206296
0.150146484375,-21.92874632023534,-15.495370346680481,-20.497272714223204
0.150390625,-22.004000917368135,-15.481626126983517,-20.513155686988856
0.150634765625,-22.035571269162272,-15.467644338252223,-20.529942706372033
0.15087890625,-22.01601372648387,-15.45343454526301,-20.5476123617667
0.151123046875,-21.941572005681223,-15.439006527364654,-20.56614196322096
0.1513671875,-21.81288480556525,-15.42437027551436,-20.585507613314586
0.151611328125,-21.63507761173742,-15.409535988770786,-20.60568428132294
0.15185546875,-21.41718369385064,-15.394514070218591,-20.626645879205185
0.152099609375,-21.17106081962598,-15.379315122299278,-20.64836533895836
0.15234375,-20.91010723579112,-15.363949941523867,-20.67081469088757
0.152587890625,-20.648077499610054,-15.348429512543449,-20.693965142354553
0.15283203125,-20.398191403922766,-15.33276500155461,-20.717787156582958
0.153076171875,-20.172596434413318,-15.316967749017694,-20.74225053111743
0.1533203125,-19.98214638368551,-15.301049261667107,-20.76732447555546
0.153564453125,-19.83641411711367,-15.285021203794258,-20.792977688195084
0.15380859375,-19.74385333404459,-15.268895387785333,-20.819178431267396
0.154052734375,-19.71204228565559,-15.252683763897805,-20.845894604450216
0.154296875,-19.747966096723477,-15.236398409261792,-20.8730938163879
0.154541015625,-19.858315488095478,-15.220051516094362,-20.900743453971174
0.15478515625,-20.049795919784906,-15.20365537911751,-20.928810749160466
0.155029296875,-20.32945306337784,-15.1872223821731,-20.957262843165175
0.1552734375,-20.705029701376144,-15.170764984030926,-20.986066847820602
0.155517578125,-21.18537724753187,-15.154295703389284,-21.015189904031885
0.15576171875,-21.78095290735362,-15.13782710307052,-21.044599237182116
0.156005859375,-22.50443961175705,-15.12137177341781,-21.074262209427204
0.15625,-23.371521909668132,-15.104942314902871,-21.104146368825305
0.156494140625,-24.401806277987824,-15.088551319958455,-21.134219495271385
0.15673828125,-25.61968312301608,-15.072211354053287,-21.164449643229382
0.156982421875,-27.054224658808486,-15.055934936031598,-21.194805181274077
0.1572265625,-28.734709753980837,-15.039734517743549,-21.22525482847314
0.157470703125,-30.669616724546174,-15.023622462997396,-21.255767687656068
0.15771484375,-32.76990987278652,-15.007611025868858,-21.286313275631347
0.157958984375,-34.64281606920957,-14.991712328407631,-21.31686155042626
0.158203125,-35.46304441187144,-14.975938337785752,-21.34738293563465
0.158447265625,-34.8484226786905,-14.96030084293712,-21.377848341967763
0.15869140625,-33.508031160258085,-14.944811430742016,-21.408229186111182
0.158935546875,-32.13275293701383,-14.92948146181507,-21.43849740699727
0.1591796875,-30.9647927471344,-14.914322045959466,-21.468625479607905
0.159423828125,-30.033632257800594,-14.899344017354375,-21.498586426425828
0.15966796875,-29.307119422808544,-14.884557909546778,-21.528353826655614
0.159912109375,-28.739365117221844,-14.869973930322411,-21.557901823337065
0.16015625,-28.28300838417181,-14.855601936534287,-21.58720512847374
0.160400390625,-27.892468702707816,-14.841451408970256,-21.616239026299667
0.16064453125,-27.52637234732353,-14.827531427343954,-21.644979374805544
0.160888671875,-27.15119863070624,-14.813850645495755,-21.673402605644245
0.1611328125,-26.745462619363536,-14.800417266892477,-21.701485722532667
0.161376953125,-26.30236559202771,-14.787239020515779,-21.729206298264305
0.16162109375,-25.82914341466254,-14.77432313723031,-21.756542470443105
0.161865234375,-25.343172893617876,-14.761676326722935,-21.783472936045683
0.162109375,-24.866668678802903,-14.749304755104188,-21.809976944914737
0.162353515625,-24.422075143810716,-14.73721402326234,-21.83603429228217
0.16259765625,-24.029247505510554,-14.725409146059011,-21.861625310415963
0.162841796875,-23.70438794421533,-14.713894532453276,-21.886730859480338
0.1630859375,-23.460153327743782,-14.702673966638562,-21.91133231769378
0.163330078125,-23.30633099848455,-14.69175059027342,-21.93541157086525
0.16357421875,-23.250676087784008,-14.681126885883323,-21.958951001383728
0.163818359375,-23.29970172524157,-14.670804661506281,-21.98193347673197
0.1640625,-23.459339393643308,-14.660785036650015,-22.004342337590607
0.164306640625,-23.735440999685437,-14.651068429622914,-22.026161385594154
0.16455078125,-24.134091745361538,-14.641654546294893,-22.047374870796578
0.164794921875,-24.66164373530259,-14.63254237033793,-22.067967478899067
0.1650390625,-25.3242325451081,-14.623730154988966,-22.087924318289446
0.165283203125,-26.12621331548612,-14.615215416370738,-22.107230906937957
0.16552734375,-27.066261906310064,-14.606994928398533,-22.12587315919112
0.165771484375,-28.128558758077425,-14.599064719292985,-22.14383737250097
0.166015625,-29.264715534252687,-14.591420069711184,-22.161110214124324
0.166259765625,-30.363725817914332,-14.584055512500191,-22.177678707822967
0.16650390625,-31.227481949743897,-14.576964834069017,-22.193530220592702
0.166748046875,-31.6202658603947,-14.570141077366994,-22.208652449446504
0.1669921875,-31.43641315892293,-14.563576546448473,-22.22303340827388
0.167236328125,-30.804267617942088,-14.557262812595983,-22.236661414796433
0.16748046875,-29.96054593594153,-14.551190721966371,-22.249525077636797
0.167724609375,-29.09200817144901,-14.54535040471707,-22.261613283516134
0.16796875,-28.299065153735032,-14.539731285562782,-22.27291518459325
0.168212890625,-27.623267607873295,-14.534322095706154,-22.283420185956192
0.16845703125,-27.076145674908773,-14.52911088607998,-22.29311793327577
0.168701171875,-26.65591828300989,-14.52408504183282,-22.301998300628362
0.1689453125,-26.355497802386857,-14.519231297984728,-22.31005137849405
0.169189453125,-26.165968421893837,-14.514535756175315,-22.3172674619347
0.16943359375,-26.077941625642573,-14.509983902422379,-22.32363703895497
0.169677734375,-26.081954914794384,-14.505560625805852,-22.32915077904842
0.169921875,-26.168452809929814,-14.501250237989211,-22.333799521929553
0.170166015625,-26.327599995115754,-14.497036493488206,-22.33757426645145
0.17041015625,-26.549047098213883,-14.492902610595277,-22.34046615970799
0.170654296875,-26.821710770113146,-14.488831292867133,-22.342466486318674
0.1708984375,-27.133599410674716,-14.484804751082496,-22.34356665789315
0.171142578125,-27.471695829106935,-14.480804725577448,-22.343758202671996
0.17138671875,-27.821895075219288,-14.47681250886636,-22.343032755339554
0.171630859375,-28.168999245719988,-14.472808968457906,-22.341382047004007
0.171875,-28.496809391262335,-14.468774569777324,-22.338797895339432
0.172119140625,-28.788438349401886,-14.464689399108337,-22.335272194883874
0.17236328125,-29.027068802199288,-14.460533186470927,-22.330796907487308
0.172607421875,-29.197400524825923,-14.456285328354014,-22.325364052902575
0.1728515625,-29.287828899022013,-14.451924910225609,-22.318965699512383
0.173095703125,-29.292927389575496,-14.447430728746667,-22.311593955184836
0.17333984375,-29.215302168806833,-14.442781313618621,-22.30324095824968
0.173583984375,-29.065812267002833,-14.43795494899895,-22.29389886858729
0.173828125,-28.861754571127456,-14.432929694423173,-22.283559858822002
0.174072265625,-28.62353244447067,-14.427683405176207,-22.272216105611218
0.17431640625,-28.370866519404593,-14.422193752060483,-22.2598597810213
0.174560546875,-28.119467037128558,-14.41643824051271,-22.246483043981414
0.1748046875,-27.878577882471912,-14.41039422902573,-22.232078031805806
0.175048828125,-27.649406695403837,-14.40403894683641,-22.21663685177505
0.17529296875,-27.424420711275587,-14.39734951084499,-22.200151572766572
0.175537109375,-27.187774150941586,-14.390302941735605,-22.182614216924485
0.17578125,-26.9174862706326,-14.382876179272031,-22.16401675135854
0.176025390625,-26.589950147109814,-14.375046096746738,-22.144351079861867
0.17626953125,-26.186422556159833,-14.366789514565339,-22.123609034636917
0.176513671875,-25.699466623258083,-14.358083212952286,-22.101782368018746
0.1767578125,-25.136301813349625,-14.348903943767276,-22.07886274418469
0.177001953125,-24.517256707068373,-14.33922844142515,-22.054841730838994
0.17724609375,-23.87040909392823,-14.329033432915391,-22.029710790860978
0.177490234375,-23.22538870926866,-14.318295646920127,-22.00346127390486
0.177734375,-22.608812815808072,-14.30699182203239,-21.97608440793907
0.177978515625,-22.042102695150145,-14.295098714078893,-21.94757129071273
0.17822265625,-21.54115661744441,-14.282593102553802,-21.917912881136466
0.178466796875,-21.11700870051895,-14.269451796172177,-21.887099990564444
0.1787109375,-20.776798452779385,-14.255651637553433,-21.855123273964175
0.178955078125,-20.524680058067926,-14.241169507046955,-21.821973220960125
0.17919921875,-20.36252279943904,-14.22598232571335,-21.78764014673686
0.179443359375,-20.29037305046312,-14.210067057475971,-21.75211418278682
0.1796875,-20.306698643222365,-14.193400710458494,-21.715385267487505
0.179931640625,-20.408453928605667,-14.175960337525042,-21.6774431364921
0.18017578125,-20.591012577049618,-14.157723036040025,-21.63827731291718
0.180419921875,-20.848029589418545,-14.138665946865354,-21.597877097310306
0.1806640625,-21.171322039904176,-14.118766252613016,-21.55623155737988
0.180908203125,-21.550900433403676,-14.098001175171062,-21.513329517468634
0.18115234375,-21.975326822415386,-14.076347972521274,-21.46915954775164
0.181396484375,-22.43258856651989,-14.053783934866395,-21.423709953138548
0.181640625,-22.91160499333895,-14.030286380084858,-21.37696876185918
0.181884765625,-23.404287039496676,-14.005832648530468,-21.328923713710534
0.18212890625,-23.907783101159325,-13.980400097194048,-21.279562247941996
0.182373046875,-24.42632712649052,-13.953966093243586,-21.22887149075484
0.1826171875,-24.97216664381618,-13.926508006958858,-21.17683824239055
0.182861328125,-25.565449909394186,-13.898003204075756,-21.123448963781442
0.18310546875,-26.233487264622216,-13.868429037554852,-21.068689762735563
0.183349609375,-27.010154718879114,-13.837762838788016,-21.012546379626336
0.18359375,-27.93621666429743,-13.805981908256,-20.955004172556066
0.183837890625,-29.061008116914252,-13.773063505649194,-20.896048101960353
0.18408203125,-30.44484048485606,-13.738984839462685,-20.83566271461901
0.184326171875,-32.15676612976264,-13.703723056076152,-20.77383212703672
0.1845703125,-34.23851551796717,-13.667255228328026,-20.710540008155075
0.184814453125,-36.49669787841257,-13.629558343592647,-20.645769561354783
0.18505859375,-37.848040251044885,-13.59060929136809,-20.57950350570483
0.185302734375,-36.83716331134678,-13.550384850381834,-20.511724056412724
0.185546875,-34.45036529024701,-13.508861675220325,-20.442412904426845
0.185791015625,-32.067719053148735,-13.466016282487947,-20.37155119513931
0.18603515625,-30.032143949765903,-13.421825036500222,-20.299119506134268
0.186279296875,-28.328969295855444,-13.376264134515367,-20.225097823923072
0.1865234375,-26.892368423408367,-13.329309591507956,-20.149465519604192
0.186767578125,-25.66522561718534,-13.280937224487815,-20.072201323381496
0.18701171875,-24.605576605728213,-13.231122636367239,-19.993283297870285
0.187255859375,-23.684109819267537,-13.179841199379236,-19.912688810115903
0.1875,-22.881020942214345,-13.127068038049636,-19.83039450224453
0.187744140625,-22.183485525030694,-13.072778011725916,-19.74637626066038
0.18798828125,-21.583753727042726,-13.016945696666253,-19.660609183697957
0.188232421875,-21.077718046112057,-12.959545367692662,-19.57306754763135
0.1884765625,-20.663835443900197,-12.900550979413026,-19.483724770936032
0.188720703125,-20.342321401796003,-12.839936147018193,-19.392553376691367
0.18896484375,-20.114550873834645,-12.777674126661688,-19.299524953003907
0.189208984375,-19.982604093711206,-12.71373779543163,-19.204610111323476
0.189453125,-19.948888563176116,-12.648099630926763,-19.107778442514334
0.189697265625,-20.01575202638273,-12.580731690451755,-19.008998470534635
0.18994140625,-20.184968924199865,-12.511605589850085,-18.908237603565752
0.190185546875,-20.456923664020387,-12.440692481997537,-18.80546208242275
0.1904296875,-20.82921442340283,-12.367963034983811,-18.700636926063645
0.190673828125,-21.294258779662098,-12.293387410016507,-18.59372587400285
0.19091796875,-21.835359399346252,-12.216935239088077,-18.484691325419238
0.191162109375,-22.420867020132967,-12.1385756024548,-18.373494274733567
0.19140625,-22.997361929951637,-12.058277005986724,-18.26009424341412
0.191650390625,-23.486466883400983,-11.976007358458263,-18.144449207750387
0.19189453125,-23.795300006205018,-11.891733948862534,-18.026515522316224
0.192138671875,-23.848509821301565,-11.805423423847285,-17.90624783882223
0.1923828125,-23.627688496688254,-11.717041765388325,-17.783599020035552
0.192626953125,-23.18222840593064,-11.626554268835939,-17.65852004842086
0.19287109375,-22.59973946436088,-11.53392552149404,-17.53095992913074
0.193115234375,-21.96665667293928,-11.439119381918289,-17.400865586946328
0.193359375,-21.347305244923408,-11.34209896015128,-17.26818175673997
0.193603515625,-20.781895224113654,-11.242826599149069,-17.132850867000645
0.19384765625,-20.29252579022649,-11.141263857694835,-16.99481291592974
0.194091796875,-19.889840573638846,-11.037371495144502,-16.854005339581054
0.1943359375,-19.577952932250025,-10.931109458404437,-16.71036287148191
0.194580078125,-19.357578423356085,-10.822436871606143,-16.56381739313537
0.19482421875,-19.22788718941152,-10.711312029017005,-16.414297774764478
0.195068359375,-19.18754993028592,-10.597692391812682,-16.261729705620795
0.1953125,-19.23529510627389,-10.48153458943522,-16.10603551313986
0.195556640625,-19.370163308799828,-10.362794426376315,-15.947133970188407
0.19580078125,-19.591554856196037,-10.241426895356833,-15.7849400896119
0.196044921875,-19.89910589338923,-10.117386198027145,-15.61936490525948
0.1962890625,-20.29238078864221,-9.990625774488985,-15.450315238636922
0.196533203125,-20.770320642049874,-9.861098343143397,-15.27769345032139
0.19677734375,-21.330327730533764,-9.728755952605141,-15.1013971752683
0.197021484375,-21.966787448126798,-9.593550047695539,-14.921319041153732
0.197265625,-22.66874673777771,-9.455431551840034,-14.737346368934876
0.197509765625,-23.4164617461822,-9.314350968558658,-14.549360854881899
0.19775390625,-24.176849434924932,-9.170258505156772,-14.357238233450996
0.197998046875,-24.899071569070404,-9.023104222204955,-14.16084792054198
0.1982421875,-25.51408541335485,-8.872838212953603,-13.960052636936735
0.198486328125,-25.94470734986804,-8.71941081746752,-13.754708012067645
0.19873046875,-26.129590972695816,-8.562772877002908,-13.54466216875502
0.198974609375,-26.050332683716636,-8.402876034994645,-13.329755290214587
0.19921875,-25.739532193086198,-8.2396730919915,-13.10981917153043
0.199462890625,-25.262224226784703,-8.073118422986985,-12.8846767589825
0.19970703125,-24.68834411964209,-7.9031684668586335,-12.654141682203885
0.199951171875,-24.07524586185987,-7.729782299067935,-12.418017786242707
